"","satCleanRoom","satCleanBath","satCleanCommon","satFrontStaff","satDiningStaff","satHouseStaff","satValetStaff","satPerks","satRoomPrice","satDiningPrice","satWifiPrice","satParkingPrice","satCity","satCloseTransp","satCloseEvents","satPoints","satRecognition","satOverall","distanceTraveled","nightsStayed","visitPurpose","avgRoomSpendPerNight","avgFoodSpendPerNight","avgWifiSpendPerNight","eliteStatus"
"1219",5,4,5,6,5,5,4,4,3,4,4,5,4,6,6,4,4,4,395,5,"Concert",141,24.26,6.36,"Silver"
"1220",2,6,3,3,3,3,3,4,4,3,4,5,5,6,4,4,5,5,311,7,"OtherOrMixed",147.571428571429,11,4.25714285714286,"Silver"
"1221",5,4,2,4,4,5,6,3,5,1,4,3,4,4,5,3,3,4,499,2,"Business",189,21.71,9.975,"NoStatus"
"1222",5,4,3,5,4,6,5,6,5,3,5,4,5,5,5,4,4,5,552,6,"Business",160.666666666667,10,3.80833333333333,"NoStatus"
"1223",6,5,3,3,3,5,4,4,5,3,4,5,3,3,3,4,5,4,3134,2,"Business",144,10,6.45,"Gold"
"1224",4,4,2,4,5,4,5,5,5,4,5,6,4,3,4,5,4,4,526,1,"SportsEvent",139,5,7.95,"Gold"
"1225",5,5,3,5,5,4,3,3,3,6,5,5,4,6,4,4,3,4,1444,2,"Vacation",149,74.92,9.95,"NoStatus"
"1226",3,5,3,5,4,4,4,5,3,4,5,4,4,4,3,5,3,4,449,2,"Conference",159,5,5,"Platinum"
"1227",5,5,4,4,3,4,3,5,4,4,4,6,4,5,4,3,3,5,141,1,"Concert",129,10,7.95,"Silver"
"1228",3,4,3,4,2,4,3,5,7,4,6,5,5,5,5,6,5,4,227,2,"Business",149,25.23,9.975,"NoStatus"
"1229",3,5,3,4,4,5,5,3,4,2,5,5,3,4,3,2,2,3,318,2,"OtherOrMixed",159,17.45,6.45,"NoStatus"
"1230",3,5,4,3,3,5,2,4,5,4,5,5,2,2,3,5,4,2,410,9,"Vacation",160.111111111111,40.85,10.3,"Silver"
"1231",5,4,3,5,4,5,4,5,5,2,4,4,3,3,5,5,3,3,876,7,"Conference",166.142857142857,40.33,10.5357142857143,"Gold"
"1232",6,5,5,5,5,5,5,4,3,2,5,4,4,4,3,5,5,4,1411,3,"Business",152.333333333333,15.71,1.65,"Silver"
"1233",3,5,3,3,5,4,2,4,2,4,5,6,5,4,6,3,3,5,200,7,"Vacation",149,9.38,4.68571428571429,"NoStatus"
"1234",6,6,4,6,6,5,4,6,5,4,6,5,5,4,4,4,5,5,483,3,"Concert",162.333333333333,46.73,0,"Silver"
"1235",4,4,2,4,3,3,4,5,5,5,5,4,4,3,3,5,5,3,1113,2,"Conference",154,79.6,0,"Gold"
"1236",4,4,3,5,5,4,6,4,4,5,3,4,6,6,5,4,3,4,669,2,"Vacation",164,29.06,4.975,"Silver"
"1237",5,5,3,5,4,6,4,5,4,3,6,3,5,4,6,6,6,5,362,4,"Concert",171.5,5,5.2125,"Gold"
"1238",2,4,3,4,4,4,5,4,3,3,4,4,3,2,3,3,3,3,160,2,"Vacation",164,10,6.45,"Gold"
"1239",4,6,6,4,2,4,4,4,3,4,5,4,4,3,5,6,4,4,1816,1,"Conference",159,15,0,"Silver"
"1240",5,4,4,3,3,5,1,4,4,3,4,4,2,3,3,4,3,3,912,4,"SportsEvent",141.5,23.08,7.4875,"Silver"
"1241",7,5,5,6,6,6,4,7,7,5,6,7,4,5,6,6,7,5,187,2,"Business",149,10,9.975,"Platinum"
"1242",4,6,4,5,2,5,4,4,5,5,5,4,5,6,5,5,3,5,1874,2,"Concert",174,10,0,"Silver"
"1243",4,6,4,2,3,5,5,4,2,3,3,4,2,6,3,3,3,4,166,2,"OtherOrMixed",144,5,8.95,"NoStatus"
"1244",4,5,5,4,5,5,2,6,4,5,4,5,5,3,3,4,4,3,518,3,"Business",135.666666666667,50.9,8.31666666666667,"Gold"
"1245",4,5,3,3,3,3,4,4,4,4,5,5,3,2,3,4,4,5,471,5,"SportsEvent",161,43.68,11.96,"Silver"
"1246",4,3,5,4,5,3,5,3,3,4,3,3,2,5,3,3,1,4,700,4,"Vacation",156.5,32.44,7.7,"NoStatus"
"1247",6,4,3,4,3,5,3,4,7,3,4,4,5,5,4,3,3,4,417,4,"Conference",151.5,45.76,7.4875,"NoStatus"
"1248",3,4,5,4,5,4,2,4,3,4,4,5,3,3,4,3,7,4,288,2,"Business",149,5,7.45,"NoStatus"
"1249",5,5,5,5,4,6,4,6,4,4,5,5,4,3,4,4,5,5,98,1,"Business",139,10,0,"Platinum"
"1250",2,3,3,3,3,3,3,4,2,5,3,3,3,4,5,4,4,4,127,7,"Vacation",141.857142857143,40.56,4.54285714285714,"Silver"
"1251",4,5,5,4,4,5,5,6,3,3,4,3,5,5,4,4,5,6,247,2,"Business",139,20.8,9.975,"Gold"
"1252",5,5,3,5,5,3,5,4,4,3,4,2,3,3,5,5,5,4,599,6,"SportsEvent",170.666666666667,36.69,3.80833333333333,"Silver"
"1253",6,4,5,3,5,5,5,4,3,4,3,3,2,6,3,3,3,3,4707,4,"OtherOrMixed",141.5,17.09,1.9875,"NoStatus"
"1254",3,4,3,4,4,5,3,5,2,5,3,5,4,4,5,4,4,5,157,2,"Concert",179,5,4.975,"Silver"
"1255",5,4,5,5,3,4,4,6,3,4,4,6,4,5,5,5,5,4,928,3,"Business",149,10,9.95,"Platinum"
"1256",4,4,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,285,3,"Business",142.333333333333,75.47,4.96666666666667,"Gold"
"1257",7,5,5,7,6,5,2,6,5,6,6,7,7,6,6,5,6,6,454,3,"Business",135.666666666667,40.09,5.96666666666667,"Platinum"
"1258",5,5,3,5,4,4,5,5,5,5,5,4,6,5,4,6,3,5,374,4,"Business",134,30.5,3.225,"Platinum"
"1259",1,1,3,3,3,4,2,4,4,4,5,5,3,4,5,5,3,4,1456,3,"SportsEvent",162.333333333333,10,0,"Gold"
"1260",4,3,4,3,4,6,3,4,5,3,4,5,3,3,3,5,4,3,442,3,"Conference",169,12.59,3.31666666666667,"Gold"
"1261",4,4,6,2,3,5,5,3,2,2,4,2,3,3,5,3,3,3,729,5,"SportsEvent",159,49.88,4.57,"NoStatus"
"1262",4,6,6,2,1,2,3,3,3,3,3,4,4,4,3,5,3,2,187,3,"Concert",139,39.45,4.3,"Silver"
"1263",3,5,3,4,3,5,3,6,3,4,5,4,4,4,4,6,5,4,72,4,"Concert",121.5,5,4.475,"Platinum"
"1264",5,5,4,2,3,3,5,3,4,3,2,1,3,5,2,3,3,4,799,1,"SportsEvent",159,62.51,5,"NoStatus"
"1265",5,6,3,5,5,4,3,5,3,3,2,3,5,4,5,5,6,4,514,4,"Business",159,27.52,5.9625,"Silver"
"1266",6,4,4,4,4,5,4,5,3,4,4,5,4,4,4,4,3,4,527,2,"Vacation",134,47.18,3.975,"Gold"
"1267",4,5,5,5,3,5,3,6,6,5,6,5,5,4,5,6,5,6,94,5,"Concert",147,22.58,6.16,"Platinum"
"1268",4,5,4,5,5,6,3,5,7,2,5,3,5,7,5,5,5,5,124,1,"Concert",149,5,12.95,"Silver"
"1269",2,4,4,3,3,5,6,4,4,4,3,4,4,5,4,3,4,3,732,4,"SportsEvent",149,10,8.975,"Silver"
"1270",4,4,4,3,4,4,3,4,3,5,3,3,2,4,1,4,4,3,192,2,"SportsEvent",159,10,5,"Silver"
"1271",4,5,6,4,4,3,3,3,3,5,5,5,5,5,4,4,3,3,3093,2,"Conference",149,54.65,3.975,"Silver"
"1272",1,3,3,3,3,4,2,4,4,5,5,4,4,3,4,3,2,3,75,2,"OtherOrMixed",159,21.54,8.975,"NoStatus"
"1273",6,5,6,4,5,5,3,5,5,5,5,5,5,4,5,4,3,7,120,4,"Conference",154,20.63,4.475,"NoStatus"
"1274",5,5,7,4,4,5,5,3,3,4,3,5,3,3,2,4,3,3,242,6,"Vacation",154,29.98,5.96666666666667,"NoStatus"
"1275",6,5,5,5,3,5,6,5,6,3,4,5,4,6,5,5,6,4,206,2,"Business",134,15.56,8.975,"Gold"
"1276",3,4,4,5,5,5,4,5,4,4,6,5,6,3,6,5,5,7,1397,2,"Business",149,5,0,"Gold"
"1277",3,4,3,4,3,5,6,5,5,3,4,2,1,3,4,3,3,4,1597,61,"Vacation",157.688524590164,6.52,10.7524590163934,"Silver"
"1278",4,3,3,4,4,5,5,4,3,3,4,3,3,3,3,3,3,5,738,2,"OtherOrMixed",154,20.8,7.45,"NoStatus"
"1279",5,5,3,3,2,2,3,4,4,4,4,5,5,4,5,4,4,2,244,4,"OtherOrMixed",156.5,30.49,0,"Silver"
"1280",3,4,4,4,4,5,4,3,4,4,4,6,4,4,3,4,4,4,773,4,"SportsEvent",144,29.2,8.225,"Silver"
"1281",3,2,4,2,3,3,3,3,3,3,3,4,1,2,1,3,2,2,184,6,"Vacation",144,35.27,9.64166666666667,"NoStatus"
"1282",3,5,4,2,4,4,3,3,5,3,4,4,1,1,1,2,2,4,657,5,"SportsEvent",161,5.49,11.56,"NoStatus"
"1283",5,5,5,4,4,4,4,5,4,4,5,3,5,4,4,5,5,4,333,3,"Business",152.333333333333,106.07,3.31666666666667,"Gold"
"1284",4,4,3,4,4,4,4,3,4,5,2,4,5,2,4,3,3,4,5733,6,"SportsEvent",140.666666666667,10.07,10.1333333333333,"NoStatus"
"1285",4,3,4,4,4,3,4,3,3,5,5,5,5,4,4,5,4,4,1305,2,"SportsEvent",129,28.44,0,"Gold"
"1286",5,5,2,5,4,5,3,5,6,5,5,5,5,6,7,5,5,4,2237,2,"Business",139,10,9.95,"Platinum"
"1287",3,5,4,4,3,5,4,5,4,4,4,4,3,3,4,5,5,4,491,3,"SportsEvent",159,33.12,11.6333333333333,"Silver"
"1288",5,5,4,6,4,4,4,5,4,5,5,6,6,5,5,5,4,6,444,1,"Business",159,10,9.95,"Gold"
"1289",5,5,6,3,3,5,4,3,4,4,4,4,4,1,4,3,2,6,1517,6,"SportsEvent",155.666666666667,34.12,4.30833333333333,"NoStatus"
"1290",2,4,5,4,4,4,2,6,4,5,3,6,4,4,4,3,4,2,386,3,"Vacation",142.333333333333,46.32,5,"Silver"
"1291",5,5,3,5,4,5,4,5,5,2,4,6,5,5,4,4,5,4,332,2,"OtherOrMixed",149,36.83,8.95,"Gold"
"1292",5,4,3,2,4,5,4,4,6,3,3,4,2,4,2,4,4,4,340,2,"Vacation",159,15.86,8.975,"Silver"
"1293",2,4,5,3,3,4,5,5,5,4,5,4,2,5,4,6,2,3,837,1,"Business",139,10,5,"Platinum"
"1294",6,5,4,4,3,5,4,4,5,3,4,4,5,4,6,3,3,4,301,2,"SportsEvent",174,27.36,5,"NoStatus"
"1295",5,5,7,4,2,2,2,5,2,4,4,5,4,3,3,4,4,4,700,4,"OtherOrMixed",166.5,40.55,7.7,"Gold"
"1296",4,4,3,5,6,5,5,5,5,5,6,4,4,4,4,3,3,4,2163,5,"Vacation",159,7.85,3.18,"Silver"
"1297",4,4,5,3,5,4,4,4,5,5,6,4,2,3,3,4,5,5,745,2,"Vacation",144,15,3.975,"Silver"
"1298",5,4,4,4,1,5,3,3,4,5,5,5,6,4,6,3,2,5,1597,2,"OtherOrMixed",139,48.57,4.975,"NoStatus"
"1299",4,4,5,5,5,6,4,4,3,4,3,5,5,4,5,3,2,4,182,7,"SportsEvent",153.285714285714,5.25,8.25714285714286,"NoStatus"
"1300",4,4,3,5,4,5,5,5,4,3,5,4,4,4,5,4,5,5,990,6,"Concert",150.666666666667,5,10.6333333333333,"NoStatus"
"1301",4,4,3,5,5,5,5,5,2,4,7,4,4,3,4,5,5,4,4000,1,"Vacation",139,10,0,"Silver"
"1302",5,4,5,3,3,4,3,5,3,3,5,4,3,4,4,5,6,5,564,7,"OtherOrMixed",154.714285714286,13.91,4.4,"Silver"
"1303",3,3,4,3,2,4,3,4,4,4,4,5,5,6,5,3,3,5,407,2,"Concert",139,32.69,9.975,"NoStatus"
"1304",5,5,5,4,4,6,3,4,3,4,4,5,4,5,4,3,5,4,135,5,"Vacation",167,7.18,8.98,"NoStatus"
"1305",7,6,3,5,5,5,2,6,3,5,4,6,6,3,5,6,5,5,745,6,"SportsEvent",139,28.75,6.125,"Silver"
"1306",5,5,5,4,4,4,4,4,4,4,4,5,5,7,5,4,4,5,580,2,"Vacation",139,59,7.95,"Silver"
"1307",5,5,5,4,4,4,1,6,3,4,3,4,5,3,4,6,4,5,644,3,"Business",132.333333333333,40.69,5.3,"Gold"
"1308",6,5,4,5,3,3,4,6,5,4,7,4,4,4,6,4,6,4,643,4,"Business",164,37.15,7.7,"Gold"
"1309",3,4,3,4,4,5,4,5,4,3,4,4,3,5,4,4,4,3,549,10,"SportsEvent",165,22.37,4.575,"Gold"
"1310",2,4,4,3,3,4,3,4,4,4,4,5,3,4,4,4,6,1,1933,1,"Vacation",159,10,5,"Silver"
"1311",4,4,4,3,2,3,4,5,5,4,4,5,5,5,5,5,4,2,582,3,"Business",162.333333333333,29.48,5,"Silver"
"1312",4,5,3,5,5,5,6,5,4,5,4,4,4,4,6,4,6,3,578,6,"Concert",157.333333333333,31.38,10.3,"NoStatus"
"1313",6,4,4,6,3,5,4,5,4,4,4,4,6,5,7,4,4,7,330,1,"Concert",149,10,12.95,"Platinum"
"1314",2,3,3,2,2,2,3,3,3,3,4,4,5,4,5,2,3,3,653,5,"Concert",155,21.96,7.75,"Silver"
"1315",3,4,4,3,3,4,3,6,5,4,4,6,4,1,4,6,6,4,4405,1,"Business",139,84.8,14.95,"Silver"
"1316",4,3,3,5,5,6,3,3,4,2,3,5,4,3,5,3,2,5,1520,2,"SportsEvent",149,41.22,8.975,"NoStatus"
"1317",6,4,5,5,3,3,4,5,3,3,4,4,4,4,5,5,5,7,756,3,"Business",169,17.15,5,"Silver"
"1318",5,4,4,5,7,6,5,6,4,4,4,5,4,3,3,5,5,5,210,7,"Vacation",151.857142857143,52.92,11.3857142857143,"Platinum"
"1319",4,4,5,3,2,3,4,3,4,2,3,4,4,3,5,3,2,2,504,1,"SportsEvent",159,5,0,"NoStatus"
"1320",4,5,3,6,6,6,4,5,4,2,5,5,5,5,4,5,4,4,579,7,"Conference",150.428571428571,16.2,1.84285714285714,"Silver"
"1321",3,3,3,3,2,3,3,4,4,4,6,4,4,3,4,5,5,2,467,4,"Vacation",154,5,6.4625,"Silver"
"1322",4,6,4,6,6,6,6,5,3,5,3,5,5,3,4,5,5,4,1065,2,"Vacation",149,19.86,5,"Gold"
"1323",5,3,2,4,4,4,5,4,4,4,4,3,3,3,4,3,4,4,300,9,"OtherOrMixed",157.888888888889,26.87,8.97222222222222,"NoStatus"
"1324",4,4,5,4,4,3,4,4,4,3,3,4,3,4,4,4,3,4,1314,2,"Business",159,5,5,"Silver"
"1325",3,3,4,3,4,4,5,3,4,3,3,5,1,2,3,2,2,2,1522,2,"SportsEvent",184,10,8.975,"NoStatus"
"1326",5,3,4,3,3,3,2,3,3,3,2,5,4,2,5,3,3,4,2837,2,"SportsEvent",149,5,7.45,"NoStatus"
"1327",4,5,4,5,5,5,5,6,4,3,4,5,4,3,5,6,5,4,524,1,"Business",159,5,9.95,"Gold"
"1328",5,5,6,4,3,4,1,5,5,4,2,5,4,4,4,5,6,6,864,4,"Business",126.5,33.32,6.9875,"Platinum"
"1329",5,4,3,4,4,5,2,5,4,4,5,5,5,3,4,4,4,6,2034,2,"Conference",159,10,0,"Gold"
"1330",4,6,4,5,3,4,5,5,3,4,5,4,4,5,5,4,5,4,373,2,"Business",134,10,12.95,"Platinum"
"1331",3,4,5,4,2,4,2,5,3,5,4,5,4,4,3,5,4,4,576,2,"Conference",124,53.69,7.95,"Silver"
"1332",6,5,3,6,5,6,2,5,4,4,6,5,5,5,5,4,6,6,254,1,"Conference",159,5,7.95,"Gold"
"1333",4,4,3,4,3,5,4,3,3,4,3,4,5,5,4,5,3,4,281,3,"Conference",159,5,4.3,"Silver"
"1334",3,4,4,3,3,4,3,3,4,5,5,4,4,6,5,2,2,2,420,7,"SportsEvent",167.571428571429,23.85,3.69285714285714,"NoStatus"
"1335",4,4,4,2,2,5,3,4,1,3,2,3,3,3,4,3,4,3,227,3,"OtherOrMixed",152.333333333333,14.82,13.6166666666667,"NoStatus"
"1336",3,3,4,5,5,3,4,5,5,3,4,5,5,6,7,4,4,3,1165,7,"Conference",164.714285714286,9.56,4.68571428571429,"NoStatus"
"1337",4,4,4,3,3,4,3,3,3,3,3,4,4,4,5,5,3,4,388,6,"Concert",157.333333333333,13.65,6.325,"Silver"
"1338",6,5,4,5,5,6,6,5,4,4,5,3,4,4,3,4,4,5,387,2,"OtherOrMixed",159,45.53,2.475,"Silver"
"1339",6,6,4,3,5,5,1,3,5,4,4,5,3,4,4,5,4,5,715,2,"SportsEvent",144,15,13.95,"NoStatus"
"1340",4,3,3,3,1,5,3,4,3,3,5,5,5,4,3,4,6,3,385,1,"Vacation",159,5,7.95,"Platinum"
"1341",5,4,2,4,2,4,4,5,3,3,3,4,5,4,6,4,3,5,674,2,"SportsEvent",149,47.77,8.95,"NoStatus"
"1342",6,4,5,4,3,2,2,4,5,3,4,6,5,4,5,5,4,6,1254,15,"Vacation",150.333333333333,28.25,5.10333333333333,"Silver"
"1343",2,5,4,4,5,5,4,5,5,4,4,5,2,4,4,5,3,4,516,2,"Vacation",149,30.24,0,"Silver"
"1344",1,2,2,2,4,6,4,3,5,2,4,5,3,3,3,3,1,2,415,1,"SportsEvent",169,5,0,"NoStatus"
"1345",2,3,2,3,2,2,3,5,2,3,3,3,2,2,4,5,3,4,284,2,"SportsEvent",159,44.21,0,"Platinum"
"1346",5,3,4,5,3,5,5,4,4,6,5,4,6,3,6,5,5,5,3575,1,"OtherOrMixed",129,10,0,"Gold"
"1347",4,4,3,4,2,5,1,3,4,5,4,5,4,4,2,4,4,3,209,1,"Concert",199,5,7.95,"NoStatus"
"1348",2,4,3,4,4,5,5,3,5,4,3,3,3,2,5,4,3,3,286,3,"SportsEvent",152.333333333333,10.76,10.3,"NoStatus"
"1349",5,6,5,7,5,5,7,6,3,5,6,4,5,4,6,6,5,6,329,5,"Business",159,56,9.17,"Silver"
"1350",3,4,4,3,4,5,3,4,3,6,2,5,4,5,4,3,4,3,399,4,"SportsEvent",131.5,20.12,5.7125,"Silver"
"1351",3,4,3,2,2,3,1,5,4,5,6,4,4,3,3,5,4,4,475,1,"Business",169,10,9.95,"Gold"
"1352",2,4,4,3,5,3,3,4,3,4,4,4,3,6,5,3,3,3,79,6,"Vacation",154,41.09,7.95833333333333,"NoStatus"
"1353",2,3,3,1,3,3,3,2,5,3,4,3,4,4,5,2,2,2,487,2,"SportsEvent",149,43.3,8.975,"NoStatus"
"1354",2,3,2,2,3,3,3,3,4,4,3,5,2,3,3,4,5,3,194,2,"OtherOrMixed",159,10,2.475,"Silver"
"1355",3,4,5,3,4,4,2,5,4,3,5,5,1,3,3,3,4,5,498,4,"Concert",159,6.93,6.9625,"Silver"
"1356",2,4,4,3,3,3,2,3,3,4,4,3,3,2,5,3,4,3,307,5,"Vacation",155,40.97,3.98,"Silver"
"1357",4,5,5,6,4,5,4,5,5,5,5,5,6,4,6,5,5,6,946,5,"Business",155,5,6.76,"Platinum"
"1358",6,6,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,169,3,"Conference",159,33.67,5.3,"Gold"
"1359",4,6,5,3,4,3,3,5,2,5,5,4,4,2,3,5,4,5,648,2,"Vacation",159,5,8.95,"Gold"
"1360",5,4,3,4,4,5,4,4,5,3,2,4,5,4,6,4,4,4,2017,3,"SportsEvent",145.666666666667,32.39,9.96666666666667,"NoStatus"
"1361",2,2,4,3,5,4,2,3,2,4,2,4,2,5,3,4,3,4,160,9,"Vacation",160.111111111111,35.48,8.64444444444444,"NoStatus"
"1362",4,5,5,6,5,4,4,6,6,4,5,4,6,4,5,4,4,5,1014,4,"Conference",159,32.33,10.7125,"Silver"
"1363",4,5,4,4,4,3,3,5,4,3,3,6,4,4,5,4,3,4,213,2,"Conference",139,5,7.45,"Gold"
"1364",6,5,4,6,4,6,3,5,4,5,6,6,6,7,5,5,3,6,151,5,"Business",147,12.38,5.17,"Silver"
"1365",7,5,4,5,4,6,4,4,4,4,5,4,7,5,6,3,3,5,52,5,"SportsEvent",151,10,3.18,"NoStatus"
"1366",5,5,4,5,4,5,2,4,5,4,6,6,4,2,4,3,5,5,77,6,"Conference",160.666666666667,8.44,7.125,"Gold"
"1367",5,5,4,4,3,4,4,4,4,4,4,4,3,6,3,6,5,6,2910,4,"Concert",154,26.13,10.9625,"Silver"
"1368",5,5,4,6,4,5,4,5,3,3,5,5,5,4,5,4,4,4,650,2,"Conference",139,5,9.975,"Gold"
"1369",5,5,6,4,4,6,5,4,3,4,4,3,2,2,4,4,4,4,178,3,"Vacation",155.666666666667,32.54,10.9666666666667,"NoStatus"
"1370",6,3,3,3,4,3,4,4,4,5,4,4,4,4,4,4,3,4,1471,4,"SportsEvent",174,7.55,8.45,"Silver"
"1371",5,5,5,6,5,6,5,6,4,4,5,4,5,6,5,5,6,6,363,4,"Business",146.5,10.56,8.975,"Gold"
"1372",5,5,5,5,3,5,4,6,3,4,6,3,5,3,4,7,6,5,291,2,"Business",139,48.23,3.975,"Platinum"
"1373",2,3,3,4,3,4,4,4,5,6,5,7,6,4,5,5,3,5,1287,5,"Vacation",149,59.07,12.95,"NoStatus"
"1374",4,4,4,3,2,3,2,4,3,4,5,5,3,3,5,5,5,5,416,8,"Conference",164,5,7.98125,"NoStatus"
"1375",3,3,4,3,3,4,4,4,3,3,4,5,3,3,4,3,3,2,253,2,"SportsEvent",139,21.99,8.95,"NoStatus"
"1376",4,5,5,3,3,3,5,3,3,5,3,4,5,5,5,4,4,4,602,1,"Concert",159,10,0,"Silver"
"1377",3,4,3,4,5,5,5,4,3,3,4,4,3,3,5,4,4,4,124,2,"Concert",184,5,7.475,"Silver"
"1378",3,6,5,3,3,4,2,4,4,3,3,4,3,3,5,4,4,3,559,3,"SportsEvent",132.333333333333,70.34,1.65,"NoStatus"
"1379",3,4,2,4,4,5,1,4,5,3,5,5,5,5,4,5,4,5,395,4,"Concert",156.5,5,5,"NoStatus"
"1380",2,4,3,4,4,5,1,4,3,4,5,6,5,4,4,4,5,4,485,6,"Conference",160.666666666667,55.8,5.3,"Gold"
"1381",4,5,3,4,4,3,4,5,5,3,2,3,4,3,3,3,4,4,270,4,"OtherOrMixed",151.5,18.02,8.975,"Silver"
"1382",4,4,4,3,3,4,4,4,3,3,6,5,4,3,4,3,2,5,600,3,"SportsEvent",142.333333333333,28.28,1.65,"Silver"
"1383",4,4,4,5,5,5,4,4,6,4,5,5,4,4,4,4,4,4,162,5,"Conference",155,7.62,9.17,"Silver"
"1384",4,4,2,4,3,6,4,5,4,4,3,4,5,5,3,5,3,4,942,2,"Business",139,62.37,8.975,"Silver"
"1385",5,4,4,3,3,4,4,3,4,3,4,4,3,4,4,4,4,4,492,1,"OtherOrMixed",149,10,14.95,"Silver"
"1386",3,4,5,4,2,3,4,4,4,3,4,4,3,5,5,5,4,4,424,2,"SportsEvent",164,31.37,5,"Silver"
"1387",5,5,5,3,2,3,3,4,5,4,5,4,4,4,4,5,4,4,690,6,"Business",152.333333333333,16.9,5.3,"NoStatus"
"1388",5,4,4,4,5,4,4,4,5,3,6,6,6,3,4,4,5,5,129,2,"Conference",149,47.92,0,"Gold"
"1389",3,4,4,5,5,5,5,4,6,4,5,4,5,5,4,4,4,5,161,2,"Business",164,19.05,14.95,"Gold"
"1390",5,5,4,3,4,5,2,2,2,4,3,5,4,4,3,2,4,4,577,2,"SportsEvent",159,20.65,13.95,"NoStatus"
"1391",2,4,4,4,5,3,3,5,5,5,5,5,3,3,4,5,5,2,809,10,"Concert",143,23.49,8.58,"Gold"
"1392",3,5,3,3,4,4,4,5,2,4,4,4,5,5,5,4,3,5,145,3,"Concert",142.333333333333,5,1.65,"NoStatus"
"1393",4,5,4,4,4,6,3,6,5,6,6,6,5,5,5,5,5,5,171,4,"Concert",154,15,7.4625,"Silver"
"1394",3,2,2,3,2,3,3,4,3,4,5,4,2,4,4,5,4,3,1158,2,"Vacation",184,0,6.45,"Silver"
"1395",6,5,4,4,4,4,2,5,3,5,3,6,6,6,5,4,4,4,649,3,"OtherOrMixed",142.333333333333,10,4.3,"NoStatus"
"1396",4,4,4,3,4,4,3,3,2,3,6,4,4,5,5,4,3,3,585,3,"SportsEvent",152.333333333333,24,4.3,"Silver"
"1397",4,4,2,4,2,4,5,5,4,3,3,6,4,4,4,2,4,4,813,6,"Vacation",154,22.76,3.975,"NoStatus"
"1398",4,4,3,3,2,3,1,4,3,4,5,5,4,4,3,4,3,3,867,5,"OtherOrMixed",157,16.09,2.98,"NoStatus"
"1399",4,4,4,4,3,1,4,3,4,5,2,5,5,3,5,3,4,3,190,6,"SportsEvent",147.333333333333,21.66,12.125,"NoStatus"
"1400",4,5,3,4,3,3,3,3,5,4,4,5,4,2,4,4,4,2,393,6,"Conference",152.333333333333,14.41,9.14166666666667,"NoStatus"
"1401",6,5,5,1,3,3,4,3,5,4,3,4,3,4,2,2,1,4,78,3,"SportsEvent",162.333333333333,10,10.3,"NoStatus"
"1402",3,6,5,4,4,5,3,4,5,3,5,4,2,4,3,3,4,4,853,1,"Business",139,6.45,14.95,"Silver"
"1403",7,7,6,7,4,5,2,6,5,5,5,7,7,6,7,5,6,6,269,4,"Business",149,68,8.725,"Gold"
"1404",3,3,5,3,4,4,2,4,4,5,4,6,4,4,3,4,3,4,230,6,"Vacation",152.333333333333,24.94,7.15,"NoStatus"
"1405",2,4,2,3,4,4,3,4,3,2,3,4,4,5,4,3,4,3,1295,5,"Vacation",163,5,6.59,"Silver"
"1406",3,5,4,3,4,3,4,6,5,3,5,3,4,3,4,5,5,4,1088,5,"Vacation",157,26.25,12.56,"Gold"
"1407",6,4,2,4,4,6,4,4,3,5,3,5,4,4,6,2,3,5,908,2,"OtherOrMixed",129,57.79,0,"Gold"
"1408",4,5,5,4,3,3,2,4,5,5,5,5,5,4,5,4,4,2,991,6,"Concert",149,9.85,6.95,"NoStatus"
"1409",5,4,3,5,5,3,4,5,4,5,5,4,4,4,4,5,4,3,4012,6,"Business",155.666666666667,42.43,5.96666666666667,"Gold"
"1410",6,5,4,5,5,6,4,5,2,4,3,5,4,5,5,5,3,3,803,3,"OtherOrMixed",152.333333333333,16.03,7.61666666666667,"NoStatus"
"1411",3,3,3,3,4,6,1,5,3,4,3,5,4,5,4,5,4,2,433,3,"SportsEvent",152.333333333333,15,5.3,"NoStatus"
"1412",4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,217,1,"OtherOrMixed",159,10,7.95,"Silver"
"1413",5,4,4,4,5,5,4,5,2,4,5,5,2,4,4,5,5,5,2964,5,"Vacation",147,28.6,4.57,"Silver"
"1414",4,3,1,4,4,3,3,4,5,4,3,4,5,5,4,5,4,5,586,2,"Business",139,10,12.45,"Silver"
"1415",4,3,2,2,1,2,2,4,4,2,5,4,2,4,3,5,4,3,4331,10,"Business",158,5.91,8.08,"NoStatus"
"1416",6,5,5,4,4,4,2,3,3,6,5,6,3,4,4,4,3,4,192,5,"SportsEvent",131,27.58,5.16,"NoStatus"
"1417",4,4,4,4,4,5,3,4,4,4,3,5,5,4,5,4,5,5,568,6,"Vacation",134,48.42,2.98333333333333,"Silver"
"1418",5,3,2,3,1,5,2,2,4,5,3,4,4,5,4,3,4,3,765,3,"Concert",152.333333333333,10.21,3.31666666666667,"Silver"
"1419",5,4,4,4,4,5,4,3,3,3,3,4,3,5,3,4,5,3,1214,3,"SportsEvent",152.333333333333,73.17,10.3,"NoStatus"
